,high,low,open,close,adjust,volume_match,value_match
462,0.491284,0.503205,0.501577,85.0,0.329686,0.029629,0.026057
463,0.502377,0.516026,0.5,85.5,0.334919,0.141136,0.119564
464,0.526149,0.520833,0.51735,85.1,0.330637,0.223402,0.189961
465,0.515055,0.517628,0.507886,84.9,0.328497,0.145297,0.123209
466,0.513471,0.528846,0.511041,86.4,0.344196,0.043031,0.038103
467,0.51981,0.538462,0.525237,86.9,0.349191,0.045068,0.040143
468,0.534073,0.519231,0.5347,85.8,0.338011,0.180814,0.15548
469,0.530903,0.527244,0.512618,87.6,0.356565,0.066332,0.057942
470,0.532488,0.551282,0.541009,87.6,0.356565,0.124799,0.108548
471,0.572108,0.557692,0.542587,90.2,0.383444,0.398351,0.349863
472,0.608558,0.600962,0.594637,92.5,0.407231,0.177817,0.161617
473,0.606973,0.615385,0.611987,91.6,0.397954,0.082733,0.077196
474,0.606973,0.612179,0.61041,92.4,0.40628,0.139437,0.127831
475,0.635499,0.636218,0.634069,93.5,0.417697,0.154347,0.143945
476,0.63233,0.641026,0.634069,94.0,0.422693,0.090808,0.086259
477,0.640254,0.650641,0.641956,94.5,0.427926,0.174331,0.163208
478,0.63233,0.623397,0.637224,93.0,0.412464,0.2131,0.197028
479,0.619651,0.610577,0.589905,92.0,0.401998,0.166454,0.152518
480,0.624406,0.623397,0.61041,93.5,0.417697,0.098693,0.092603
481,0.630745,0.637821,0.634069,93.5,0.417697,0.097071,0.091987
482,0.624406,0.616987,0.629338,91.1,0.392721,0.117313,0.109451
483,0.621236,0.621795,0.62776,93.1,0.413416,0.131101,0.121454
484,0.630745,0.623397,0.626183,93.1,0.413416,0.091536,0.086963
485,0.671949,0.650641,0.635647,96.5,0.44862,0.172306,0.163895
486,0.690967,0.701923,0.681388,97.2,0.455756,0.188883,0.183521
487,0.684628,0.69391,0.692429,97.2,0.455756,0.1035,0.102311
488,0.725832,0.69391,0.692429,99.9,0.483825,0.128756,0.127192
489,0.724247,0.703526,0.72082,97.8,0.462179,0.210641,0.205712
490,0.725832,0.724359,0.712934,99.9,0.483825,0.097713,0.099187
491,0.70523,0.679487,0.714511,96.0,0.443387,0.352943,0.339348
492,0.709984,0.695513,0.673502,98.9,0.473359,0.148669,0.146425
493,0.711569,0.716346,0.719243,98.9,0.481922,0.090592,0.091826
494,0.697306,0.719551,0.705047,97.9,0.471456,0.09904,0.099162
495,0.703645,0.709936,0.697161,97.5,0.467174,0.085596,0.086071
496,0.694136,0.695513,0.70347,97.3,0.465033,0.109947,0.108678
497,0.689382,0.706731,0.689274,97.6,0.468363,0.028292,0.031251
