,high,low,open,close,adjust,volume_match,value_match
826,0.56769,0.547597,0.556553,103.0,0.340162,0.176053,0.141901
827,0.59296,0.56573,0.560144,105.5,0.351142,0.176105,0.1455
828,0.595668,0.581142,0.578995,105.0,0.348931,0.283813,0.233449
829,0.584838,0.580236,0.578097,104.5,0.346721,0.1074,0.090845
830,0.581227,0.56029,0.575404,104.7,0.347605,0.151373,0.125272
831,0.56769,0.544878,0.554758,100.2,0.327856,0.16877,0.13674
832,0.522563,0.488667,0.518851,94.0,0.300737,0.321232,0.241538
833,0.520758,0.470535,0.480251,98.4,0.319971,0.19721,0.147815
834,0.548736,0.514053,0.516158,101.9,0.335372,0.112509,0.089824
835,0.548736,0.497733,0.527828,95.6,0.307738,0.180609,0.140806
836,0.522563,0.480508,0.499102,93.6,0.298968,0.292085,0.218299
837,0.509025,0.481414,0.51167,93.2,0.2972,0.117905,0.090216
838,0.528881,0.475068,0.471275,99.7,0.325718,0.140382,0.106832
839,0.532491,0.520399,0.531418,97.7,0.316949,0.132169,0.103807
840,0.51083,0.49864,0.490126,97.0,0.313854,0.08014,0.063325
841,0.521661,0.515866,0.513465,97.5,0.316065,0.093541,0.074309
842,0.515343,0.507706,0.517953,96.5,0.311643,0.07338,0.058923
843,0.515343,0.5068,0.502693,98.2,0.319086,0.091647,0.072473
844,0.576715,0.531278,0.529623,105.0,0.348931,0.267544,0.214852
845,0.595668,0.584769,0.58079,105.6,0.351584,0.094721,0.081499
846,0.639892,0.592928,0.584381,111.8,0.378703,0.275476,0.236837
847,0.643502,0.626473,0.633752,111.3,0.376566,0.173635,0.152636
848,0.633574,0.611061,0.635548,109.9,0.370376,0.148579,0.129582
849,0.648014,0.631913,0.62298,111.8,0.378703,0.139696,0.124402
850,0.665162,0.643699,0.649013,111.5,0.377377,0.15859,0.142892
851,0.657942,0.641886,0.637343,114.0,0.388357,0.119011,0.107531
852,0.675993,0.651859,0.659785,113.0,0.384009,0.178154,0.161445
853,0.672383,0.621034,0.648115,115.6,0.395357,0.277658,0.242931
854,0.690433,0.674524,0.680431,115.0,0.392778,0.185688,0.170289
855,0.67509,0.663645,0.67325,115.3,0.394031,0.115354,0.106581
856,0.66426,0.633726,0.654399,110.0,0.370818,0.208695,0.185355
857,0.448556,0.416138,0.426391,86.2,0.346205,0.239716,0.165791
858,0.440433,0.411605,0.408438,89.1,0.361606,0.159732,0.11117
859,0.446751,0.43427,0.449731,90.5,0.369049,0.119505,0.085561
860,0.475632,0.454216,0.453321,92.0,0.377008,0.175154,0.127051
861,0.464801,0.443336,0.447038,92.0,0.377008,0.160698,0.114733
862,0.481949,0.464189,0.475763,92.0,0.377008,0.172677,0.126445
863,0.472924,0.443336,0.465889,89.1,0.361606,0.17093,0.123204
864,0.444946,0.401632,0.442549,84.5,0.337214,0.208614,0.143082
865,0.412455,0.395286,0.390485,85.5,0.34252,0.138664,0.093558
866,0.42148,0.411605,0.409336,85.5,0.34252,0.056093,0.040549
867,0.422383,0.415231,0.412029,86.5,0.347826,0.082071,0.058098
868,0.443141,0.427017,0.439856,89.7,0.364775,0.15887,0.111748
869,0.441336,0.436083,0.43447,90.0,0.366396,0.076749,0.055941
870,0.440433,0.417951,0.439856,86.2,0.346205,0.100626,0.071103
871,0.430505,0.405258,0.417415,88.0,0.355785,0.114632,0.07907
872,0.427798,0.416138,0.43088,86.7,0.348858,0.063693,0.046097
873,0.42148,0.410698,0.424596,85.4,0.342004,0.09245,0.064367
874,0.404332,0.393472,0.391382,83.5,0.331909,0.154137,0.102641
875,0.392599,0.389846,0.389587,83.1,0.329772,0.084393,0.057251
876,0.387184,0.389846,0.389587,83.6,0.332424,0.056683,0.039384
877,0.392599,0.387126,0.395871,82.8,0.32815,0.063148,0.043553
878,0.382671,0.386219,0.379713,83.5,0.331909,0.034007,0.024867
879,0.387184,0.384406,0.390485,82.5,0.326603,0.07366,0.04994
880,0.382671,0.381686,0.379713,82.8,0.32815,0.055275,0.038226
881,0.387184,0.381686,0.390485,82.2,0.324982,0.09147,0.061168
882,0.391697,0.382593,0.379713,83.0,0.329256,0.082816,0.055984
883,0.378159,0.381686,0.38061,83.0,0.329256,0.076955,0.051711
884,0.404332,0.398005,0.399461,84.9,0.339352,0.199584,0.132787
885,0.404332,0.402539,0.40754,85.0,0.339867,0.122571,0.083339
886,0.409747,0.407978,0.412029,85.1,0.340383,0.085934,0.059644
887,0.41426,0.407978,0.417415,85.4,0.342004,0.155132,0.105709
888,0.405235,0.405258,0.408438,84.8,0.338762,0.072783,0.050866
889,0.398014,0.401632,0.395871,85.2,0.340899,0.046414,0.033388
890,0.40343,0.389846,0.401257,84.9,0.339352,0.112295,0.076438
891,0.398014,0.393472,0.400359,83.5,0.331909,0.132715,0.088419
892,0.388989,0.389846,0.390485,84.0,0.334562,0.123375,0.081935
893,0.397112,0.393472,0.390485,85.0,0.339867,0.128137,0.085845
894,0.398014,0.399819,0.399461,84.8,0.338762,0.155398,0.10372
895,0.41065,0.406165,0.400359,86.1,0.345689,0.214173,0.144082
896,0.416065,0.412511,0.409336,85.8,0.344068,0.120279,0.082783
897,0.408845,0.409791,0.40754,86.0,0.345173,0.106545,0.07318
898,0.418773,0.413418,0.408438,86.2,0.346205,0.160654,0.109662
899,0.411552,0.416138,0.411131,86.0,0.345173,0.072237,0.050985
900,0.412455,0.413418,0.410233,86.0,0.345173,0.126154,0.086526
901,0.409747,0.413418,0.405745,86.5,0.347826,0.081209,0.056791
902,0.433213,0.421578,0.413824,88.9,0.360575,0.216989,0.14955
903,0.435921,0.435177,0.43447,88.7,0.359469,0.091507,0.065738
904,0.433213,0.43427,0.435368,88.3,0.357332,0.100604,0.071738
905,0.438628,0.433364,0.425494,88.3,0.357332,0.177764,0.123952
906,0.427798,0.417951,0.426391,86.9,0.349963,0.13388,0.092915
907,0.416968,0.415231,0.413824,86.8,0.349374,0.110025,0.076189
908,0.41426,0.417044,0.409336,87.0,0.350479,0.069605,0.049484
909,0.412455,0.417044,0.412926,86.2,0.351511,0.063878,0.045672
910,0.411552,0.416138,0.410233,86.3,0.3521,0.073896,0.052127
911,0.42148,0.418858,0.412029,87.2,0.35689,0.132332,0.091564
912,0.41426,0.404352,0.417415,86.5,0.353132,0.153813,0.104314
913,0.41426,0.416138,0.412926,86.4,0.352616,0.074581,0.052754
914,0.41426,0.414325,0.406643,86.6,0.353721,0.076093,0.053614
915,0.411552,0.415231,0.412926,86.2,0.351511,0.064829,0.046157
916,0.408845,0.414325,0.408438,85.8,0.349374,0.075938,0.053382
917,0.404332,0.398005,0.40395,84.0,0.33972,0.154432,0.103356
918,0.396209,0.396192,0.391382,84.3,0.341341,0.073284,0.050492
919,0.396209,0.400725,0.395871,84.3,0.341341,0.074006,0.051151
920,0.398014,0.400725,0.400359,84.6,0.342962,0.042352,0.030772
921,0.398917,0.400725,0.399461,84.6,0.342962,0.066708,0.046578
922,0.391697,0.393472,0.385996,84.0,0.33972,0.086081,0.05839
923,0.391697,0.395286,0.394973,83.7,0.338099,0.047107,0.033489
924,0.386282,0.384406,0.387792,82.5,0.331688,0.089833,0.060244
925,0.383574,0.378966,0.37702,83.1,0.33493,0.12106,0.07945
926,0.385379,0.382593,0.382406,83.4,0.336478,0.031958,0.023442
927,0.380866,0.382593,0.384201,82.3,0.330582,0.046731,0.032627
928,0.378159,0.378966,0.372531,82.9,0.333825,0.075997,0.050891
929,0.379061,0.38078,0.382406,82.4,0.331172,0.051537,0.035632
930,0.369134,0.364461,0.368043,81.5,0.326308,0.12695,0.081656
931,0.369134,0.366274,0.372531,80.5,0.320929,0.058341,0.039316
932,0.354693,0.343608,0.355476,78.0,0.307517,0.140573,0.088091
933,0.351986,0.334542,0.352783,77.0,0.302137,0.085691,0.054576
934,0.358303,0.333636,0.327648,80.5,0.320929,0.145107,0.089297
935,0.353791,0.329102,0.350987,77.0,0.302137,0.081393,0.05159
936,0.342058,0.336355,0.336625,77.5,0.304864,0.139954,0.086179
